"","Estadillo","calidad","calidad_sd","conte_invasora","riquesa_total","riquesa_invasores","provincia"
"1419",1419,2.38571428571429,0.942194280045094,"No",13,0,45
"1420",1420,2.35867446393762,0.817298210277263,"No",30,0,46
"1421",1421,2.3367139959432,0.806610741031644,"No",23,0,46
"1422",1422,2.37471264367816,0.803107213289686,"No",22,0,44
"1423",1423,2.2,0.74632013034085,"No",22,0,44
"1424",1424,2.30979498861048,0.73383318614586,"No",19,0,46
"1425",1425,2.39879759519038,0.868502009251865,"No",20,0,43
"1426",1426,2.30892448512586,0.641270231914339,"No",20,0,44
"1427",1427,2.30383480825959,0.665518027419471,"No",15,0,45
"1428",1428,2.29292929292929,0.742933293460562,"No",16,0,45
"1429",1429,2.43811394891945,0.836307723889555,"No",23,0,45
"1430",1430,2.45892351274788,0.807729686822262,"No",17,0,45
"1431",1431,2.65311653116531,1.21985266839042,"No",20,0,44
"1432",1432,2.34453781512605,0.857776560673402,"No",21,0,44
"1433",1433,2.29858657243816,0.722016435546943,"No",25,0,44
"1434",1434,2.33776091081594,0.834018352273622,"No",21,0,44
"1435",1435,2.27518427518428,0.675356795282603,"No",22,0,44
"1436",1436,2.33419023136247,0.828853496317616,"No",29,0,45
"1437",1437,2.2780269058296,0.711896760090435,"No",27,0,45
"1438",1438,2.47140039447732,0.891700096830538,"No",20,0,45
"1439",1439,2.25655976676385,0.633893428525198,"No",18,0,45
"1440",1440,2.32894736842105,0.616145090825369,"No",16,0,45
"1441",1441,2.29478458049887,0.631876722253111,"No",22,0,44
"1442",1442,2.37662337662338,0.751668473079708,"No",21,0,44
"1443",1443,2.20963855421687,0.645986205905457,"No",18,0,44
"1444",1444,2.31313131313131,0.768315133743,"No",16,0,45
"1445",1445,2.40222222222222,0.755378307229505,"No",17,0,44
"1446",1446,2.33095238095238,0.777054009247667,"No",20,0,44
"1447",1447,2.28743961352657,0.779263149177913,"No",20,0,45
"1448",1448,2.25903614457831,0.691402123279388,"No",20,0,46
"1449",1449,2.52924791086351,1.04833320342706,"No",15,0,45
"1450",1450,2.29135053110774,0.677538789732118,"No",22,0,44
"1451",1451,2.34729493891798,0.892752782124941,"No",21,0,44
"1452",1452,2.35460992907801,0.752261221013363,"No",28,0,44
"1453",1453,2.2169014084507,0.62050323924478,"No",16,0,44
"1454",1454,2.54213483146067,1.05131437188399,"No",24,0,44
"1455",1455,2.30809399477807,0.685765725219122,"No",17,0,44
"1456",1456,2.24861878453039,0.652343547204755,"No",14,0,44
"1457",1457,2.39578947368421,0.904269734677391,"No",20,0,44
"1458",1458,2.32233502538071,0.720586861084814,"No",19,0,44
"1459",1459,2.44334975369458,0.921883531294243,"No",20,0,44
"1460",1460,2.31720430107527,0.670056304656573,"No",15,0,44
"1461",1461,2.39669421487603,0.649853432387046,"No",20,0,44
"1462",1462,2.43515850144092,0.828137869135335,"No",13,0,44
"1463",1463,2.39191919191919,0.812313730461145,"No",19,0,44
"1464",1464,2.37967914438503,0.764643570258109,"No",19,0,44
"1465",1465,2.20095693779904,0.613828683605987,"No",15,0,44
"1466",1466,2.41516245487365,0.74516878179904,"No",13,0,44
"1467",1467,2.3348623853211,0.812418118587633,"No",24,0,44
"1468",1468,2.24797843665768,0.66816809631946,"No",18,0,44
"1469",1469,2.42562929061785,0.860489715413701,"No",22,0,46
"1470",1470,2.34328358208955,0.728176874308988,"No",19,0,44
"1471",1471,2.38987341772152,0.923411647224939,"No",17,0,44
"1472",1472,2.30416666666667,0.664632421785963,"No",18,0,44
"1473",1473,2.18271604938272,0.784249361020831,"No",19,0,44
"1474",1474,2.24416135881104,0.700943807103285,"No",23,0,43
"1475",1475,2.32786885245902,0.712231105105075,"No",18,0,44
"1476",1476,2.3265306122449,0.722102738374165,"No",25,0,44
"1477",1477,2.34262948207171,0.770032180528341,"No",19,0,44
"1478",1478,2.30798479087452,0.676918342576039,"No",15,0,44
"1479",1479,2.30877192982456,0.607546642779756,"No",17,0,46
"1480",1480,2.29342723004695,0.640443956760385,"No",26,0,44
"1481",1481,2.34005763688761,0.744679002978892,"No",17,0,44
"1482",1482,2.21518987341772,0.584722722173618,"No",19,0,44
"1483",1483,2.41025641025641,0.866465599436589,"No",16,0,44
"1484",1484,2.36338797814208,0.745156780243426,"No",20,0,44
"1485",1485,2.18539325842697,0.4740120784811,"No",19,0,43
"1486",1486,2.4214463840399,0.770998639910047,"No",22,0,46
"1487",1487,2.20424403183024,0.634288866228944,"No",14,0,44
"1488",1488,2.47311827956989,0.824987649321129,"No",20,0,44
"1489",1489,2.4981684981685,0.874998076151423,"No",17,0,44
"1490",1490,2.63788300835655,1.09458391253571,"No",19,0,44
"1491",1491,2.28195488721805,0.632017982364923,"No",18,0,44
"1492",1492,2.35897435897436,0.910451765524596,"No",22,0,44
"1493",1493,2.18849840255591,0.645195742136072,"No",15,0,44
"1494",1494,2.29193899782135,0.688140609507981,"No",23,0,44
"1495",1495,2.56896551724138,1.1116257143979,"Yes",12,1,44
"1496",1496,2.19266055045872,0.609911457228463,"No",18,0,46
"1497",1497,2.39643652561247,0.696666646368908,"No",25,0,44
"1498",1498,2.46801346801347,0.958507651892732,"No",20,0,44
"1499",1499,2.34765625,0.75162202054271,"No",13,0,43
"1500",1500,2.37027027027027,0.836616253741413,"No",16,0,44
"1501",1501,2.24471299093656,0.772987607674666,"No",16,0,44
"1502",1502,2.32121212121212,0.661470028984478,"No",15,0,44
"1503",1503,2.20689655172414,0.555107017105896,"No",19,0,46
"1504",1504,2.32619047619048,0.614680980885453,"No",20,0,44
"1505",1505,2.36018957345972,0.711712639230995,"No",21,0,46
"1506",1506,2.38953488372093,0.767036487098568,"No",20,0,44
"1507",1507,2.54020100502513,1.06803426382975,"No",21,0,46
"1508",1508,2.35244161358811,0.879427633184963,"No",17,0,46
"1509",1509,2.3566265060241,0.766476468386616,"No",14,0,46
"1510",1510,2.56206896551724,1.11514077907904,"Yes",24,2,46
"1511",1511,2.37608695652174,0.731990684908258,"No",23,0,46
"1512",1512,2.26829268292683,0.798297584451307,"No",21,0,46
"1513",1513,2.38352941176471,0.795750366603086,"No",26,0,46
"1514",1514,2.28938906752412,0.647463995568491,"No",14,0,46
"1515",1515,2.40243902439024,0.883311340829624,"No",20,0,46
"1516",1516,2.45560747663551,0.860472804589497,"No",11,0,46
"1517",1517,2.31081081081081,0.784775107613962,"No",17,0,46
"1518",1518,2.42134831460674,0.693628452738104,"No",14,0,46
"1519",1519,2.45047923322684,0.834900631495273,"Yes",22,2,46
"1520",1520,2.40996168582375,0.762420486691155,"No",13,0,46
"1521",1521,2.41945288753799,0.804172619649774,"No",18,0,46
"1522",1522,2.25714285714286,0.637395826911076,"No",17,0,46
"1523",1523,2.28896103896104,0.591146590649648,"No",12,0,46
"1524",1524,2.45092838196286,1.0253984371763,"No",14,0,46
"1525",1525,2.44191919191919,0.908001200877672,"No",16,0,44
"1526",1526,2.40318906605923,0.83260543823025,"No",19,0,46
"1527",1527,2.38083538083538,0.772001614336535,"No",17,0,46
"1528",1528,2.26558265582656,0.714699883291318,"No",15,0,46
"1529",1529,2.71808510638298,1.09315082372208,"No",22,0,46
"1530",1530,2.76923076923077,1.09970798517453,"No",16,0,46
"1531",1531,2.60091743119266,0.901304268743937,"No",19,0,46
"1532",1532,2.52197802197802,0.807717894974937,"No",18,0,46
"1533",1533,2.50836120401338,0.706463678823287,"No",14,0,46
"1534",1534,2.27414330218069,0.505826642141665,"No",13,0,46
"1535",1535,2.33407079646018,0.797105781503179,"No",20,0,46
"1536",1536,2.44649446494465,0.883960301064555,"No",12,0,46
"1537",1537,2.43193717277487,0.766302035551697,"No",17,0,44
"1538",1538,2.56439393939394,0.999819951529493,"No",18,0,46
"1539",1539,2.71891891891892,0.797638057249535,"No",17,0,46
"1540",1540,2.34782608695652,0.71986123817335,"No",16,0,44
"1541",1541,2.29166666666667,0.612016715401069,"No",15,0,46
"1542",1542,2.43030303030303,0.87327244953417,"No",20,0,46
"1543",1543,2.25833333333333,0.619728990986072,"No",16,0,44
"1544",1544,2.5792507204611,1.10773763768854,"No",17,0,46
"1545",1545,2.70607028753994,0.985403838947798,"No",22,0,46
"1546",1546,2.52290076335878,0.904146674221148,"No",15,0,46
"1547",1547,2.41290322580645,0.752876656041919,"No",15,0,46
"1548",1548,2.2845953002611,0.67097473885928,"No",12,0,46
"1549",1549,2.27049180327869,0.581425596454415,"No",16,0,46
"1550",1550,2.42105263157895,0.694785319641629,"No",11,0,46
"1551",1551,2.33554817275748,0.759626299684029,"No",15,0,46
"1552",1552,2.32572614107884,0.68827573260789,"No",19,0,46
"1553",1553,2.32178217821782,0.676012826811816,"No",14,0,44
"1554",1554,2.49006622516556,1.04939501424958,"No",13,0,44
"1555",1555,2.25,0.556521876650221,"No",9,0,46
"1556",1556,2.75663716814159,0.842258984313515,"No",16,0,46
"1557",1557,2.4978354978355,0.864137966412363,"No",16,0,46
"1558",1558,2.26027397260274,0.611865218501528,"No",14,0,44
"1559",1559,2.16265060240964,0.589989163375005,"No",17,0,46
"1560",1560,2.27466666666667,0.647308977734723,"No",15,0,46
"1561",1561,2.42577030812325,0.866484102509927,"No",13,0,44
"1562",1562,2.34931506849315,0.709217329158239,"No",16,0,44
"1563",1563,2.48614609571788,0.903380021613622,"No",19,0,44
"1564",1564,2.50772626931567,0.837747398484056,"No",17,0,46
"1565",1565,2.43456790123457,0.804560099630608,"No",17,0,46
"1566",1566,2.34090909090909,0.697142949030458,"No",14,0,46
"1567",1567,2.35922330097087,0.647488187708112,"No",20,0,46
"1568",1568,2.41650294695481,0.936677592291364,"No",23,0,46
"1569",1569,2.47630331753555,0.837458877177166,"No",21,0,46
"1570",1570,2.42403628117914,0.873479478110782,"No",18,0,44
"1571",1571,2.28617363344051,0.822134410609977,"No",17,0,42
"1572",1572,2.38775510204082,0.877643994331014,"No",21,0,46
"1573",1573,2.25337837837838,0.564475522646035,"No",17,0,46
"1574",1574,2.54448398576512,0.893815956962729,"No",20,0,44
"1575",1575,2.5048231511254,0.893963204253436,"No",18,0,44
"1576",1576,2.25062034739454,0.536450803856316,"No",16,0,46
"1577",1577,2.34959349593496,0.938173582692419,"No",15,0,46
"1578",1578,2.63897763578275,1.20655856335527,"No",16,0,46
"1579",1579,2.46105919003115,0.872788705592936,"No",16,0,46
"1580",1580,2.34705882352941,0.75852492083427,"No",19,0,46
"1581",1581,2.35593220338983,0.610640119818706,"No",14,0,46
"1582",1582,2.33240223463687,0.668298005614799,"No",22,0,46
"1583",1583,2.29135338345865,0.585191110419133,"Yes",26,2,46
"1584",1584,2.49872122762148,0.780777654113908,"No",22,0,46
"1585",1585,2.45965770171149,0.873891948381873,"No",15,0,46
"1586",1586,2.31934731934732,0.722226271999245,"No",19,0,46
"1587",1587,2.24853801169591,0.621874634955251,"No",18,0,46
"1588",1588,2.62328767123288,1.08181094802658,"No",18,0,46
"1589",1589,2.2877030162413,0.661789023477673,"No",25,0,46
"1590",1590,2.33630952380952,0.644140115955879,"No",21,0,44
"1591",1591,2.32203389830508,0.686502129352413,"No",24,0,46
"1592",1592,2.42924528301887,0.92493352708642,"No",20,0,46
"1593",1593,2.36897274633124,0.8389929896314,"No",19,0,46
"1594",1594,2.35677083333333,0.801634094520033,"No",13,0,46
"1595",1595,2.19871794871795,0.638720667884589,"No",11,0,46
"1596",1596,2.17167381974249,0.504317050005275,"No",12,0,46
"1597",1597,2.20656370656371,0.762893914355277,"Yes",18,2,44
"1598",1598,2.3525641025641,0.874118611550968,"No",14,0,44
"1599",1599,2.37777777777778,0.851905261315732,"No",16,0,46
"1600",1600,2.28450106157113,0.793426259493716,"No",17,0,46
"1601",1601,2.33537832310838,0.688009058941005,"No",17,0,46
"1602",1602,2.38578680203046,0.777155389198473,"No",25,0,42
"1603",1603,2.28730512249443,0.674698410135136,"No",16,0,44
"1604",1604,2.35566188197767,0.719077551082783,"No",13,0,44
"1605",1605,2.21932114882507,0.559489818787103,"No",16,0,46
"1606",1606,2.31652173913043,0.698920326492531,"No",18,0,46
"1607",1607,2.31961259079903,0.630555191517622,"No",17,0,46
"1608",1608,2.23972602739726,0.57767142269056,"No",20,0,46
"1609",1609,2.27228915662651,0.726036366220986,"No",19,0,46
"1610",1610,2.31161473087819,0.65652836001932,"No",19,0,46
"1611",1611,2.46707818930041,0.911522178848996,"No",16,0,46
"1612",1612,2.26721763085399,0.662908145531529,"No",16,0,44
"1613",1613,2.46031746031746,0.682478548352754,"No",17,0,44
"1614",1614,2.45555555555556,0.951891371709246,"No",10,0,44
"1615",1615,2.22255192878338,0.572974188474901,"No",13,0,44
"1616",1616,2.22685185185185,0.577554887897978,"No",15,0,44
"1617",1617,2.30272952853598,0.947721800288889,"No",14,0,46
"1618",1618,2.31189710610932,0.733410021983908,"Yes",14,1,46
"1619",1619,2.34823529411765,0.64876729349581,"Yes",23,2,46
"1620",1620,2.3974358974359,0.686628505166017,"No",19,0,44
"1621",1621,2.34398496240602,0.62293085268838,"No",21,0,46
"1622",1622,2.27225130890052,0.622596931652208,"No",19,0,44
"1623",1623,2.31005586592179,0.649463900624811,"No",21,0,44
"1624",1624,2.47587719298246,0.843507393771287,"No",17,0,46
"1625",1625,2.33231707317073,0.674519738592155,"No",17,0,46
"1626",1626,2.25177304964539,0.636721491282229,"No",21,0,46
"1627",1627,2.23227383863081,0.553363125224317,"No",20,0,46
"1628",1628,2.28325123152709,0.713928634214629,"No",16,0,46
"1629",1629,2.40967741935484,0.625693059726638,"No",12,0,44
"1630",1630,2.40566037735849,0.927930684282481,"No",17,0,46
"1631",1631,2.31501831501832,0.801901290565357,"No",15,0,46
"1632",1632,2.79480519480519,1.2445606763257,"No",21,0,44
"1633",1633,2.33014354066986,0.657807183829172,"No",20,0,46
"1634",1634,2.50783699059561,0.944581381312902,"No",21,0,46
"1635",1635,2.48703170028818,0.877943673801406,"No",17,0,46
"1636",1636,2.19836956521739,0.523348633517577,"No",13,0,46
"1637",1637,2.53504672897196,1.02025654470581,"No",14,0,46
"1638",1638,2.29953917050691,0.639464101259258,"No",19,0,44
"1639",1639,2.3475935828877,0.688497673328349,"No",20,0,46
"1640",1640,2.41851106639839,0.806912797319571,"No",22,0,44
"1641",1641,2.24147727272727,0.580976758385388,"No",18,0,44
"1642",1642,2.63311688311688,0.940479827275459,"No",16,0,44
"1643",1643,2.45283018867925,0.882141939154868,"No",16,0,44
"1644",1644,2.3,0.598213617174146,"No",15,0,46
"1645",1645,2.35384615384615,0.903196812677696,"No",15,0,46
"1646",1646,2.32208588957055,0.832384862160605,"No",14,0,46
"1647",1647,2.37264150943396,0.81522544925881,"No",14,0,46
"1648",1648,2.18954248366013,0.489250131969164,"No",14,0,44
"1649",1649,2.44956140350877,0.855287256263542,"No",25,0,46
"1650",1650,2.58311345646438,1.09849816442828,"No",19,0,44
"1651",1651,2.31481481481481,0.588562000776613,"No",17,0,44
"1652",1652,2.33184855233853,0.737325290597892,"No",19,0,46
"1653",1653,2.38211382113821,0.907271599268453,"No",14,0,46
"1654",1654,2.34474327628362,0.883385863279009,"No",13,0,44
"1655",1655,2.32008830022075,0.717337747168832,"No",15,0,44
"1656",1656,2.53584905660377,0.727983500588982,"No",13,0,42
"1657",1657,2.58620689655172,1.03913865871103,"No",20,0,44
"1658",1658,2.73318872017354,1.35147440627968,"No",14,0,44
"1659",1659,2.50545454545455,1.05114087859286,"No",14,0,44
"1660",1660,2.29054054054054,0.720201274864878,"No",26,0,44
"1661",1661,2.49180327868852,1.05102591233904,"No",23,0,44
"1662",1662,2.31302521008403,0.826354382622191,"No",16,0,46
"1663",1663,2.28505747126437,0.738432880368459,"No",17,0,46
"1664",1664,2.23239436619718,0.689809652218086,"No",11,0,44
"1665",1665,3.00319488817891,1.54525411269289,"Yes",18,31,42
"1666",1666,2.71929824561404,1.08718559897769,"No",16,0,44
"1667",1667,2.56090651558074,0.781425907314442,"No",15,0,46
"1668",1668,2.38461538461538,0.857849080264347,"No",13,0,44
"1669",1669,2.44210526315789,0.949553868012335,"No",19,0,46
"1670",1670,2.6734693877551,0.963705564185815,"No",18,0,46
"1671",1671,2.37962962962963,0.794033347936426,"No",17,0,44
"1672",1672,2.35693215339233,0.733418697953276,"No",13,0,46
"1673",1673,2.41176470588235,0.74535599249993,"No",17,0,42
"1674",1674,2.39613526570048,0.666525945468969,"No",16,0,44
"1675",1675,2.41176470588235,0.876357676027187,"No",15,0,42
"1676",1676,2.23,0.715639901226465,"No",14,0,46
"1677",1677,2.24778761061947,0.693217598690851,"No",15,0,46
"1678",1678,2.61666666666667,0.782151792799082,"No",11,0,44
"1679",1679,2.30670926517572,0.675951159248597,"No",13,0,46
"1680",1680,2.31081081081081,0.605433296330466,"No",16,0,44
"1681",1681,2.40148698884758,0.681962174522408,"No",13,0,44
"1682",1682,2.32678132678133,0.690430870572583,"No",17,0,44
"1683",1683,2.39442231075697,0.789815652503949,"No",16,0,42
"1684",1684,2.55140186915888,0.990410782702886,"No",12,0,44
"1685",1685,2.31756756756757,0.799975868361909,"No",14,0,39
"1686",1686,2.44664031620553,0.8557222055843,"No",16,0,44
"1687",1687,2.24378109452736,0.635816777385423,"No",13,0,46
"1688",1688,2.35483870967742,0.857043427537026,"No",18,0,46
"1689",1689,2.30357142857143,0.615801175234379,"No",19,0,46
"1690",1690,2.25757575757576,0.636064219880143,"No",13,0,46
"1691",1691,2.39296187683284,0.903169433170176,"No",17,0,46
"1692",1692,2.4006968641115,0.76852383392567,"No",16,0,46
"1693",1693,2.32258064516129,0.717127919555038,"No",19,0,46
"1694",1694,2.27238805970149,0.791139299944593,"No",11,0,46
"1695",1695,2.44292237442922,0.903704226397672,"No",14,0,46
"1696",1696,2.77247191011236,1.43651595807366,"No",14,0,44
"1697",1697,2.49186991869919,0.796635116938992,"No",9,0,42
"1698",1698,2.47410358565737,0.997159311858989,"No",13,0,44
"1699",1699,2.45812807881773,0.646368716885396,"No",16,0,44
"1700",1700,2.45893719806763,0.694643046503878,"No",13,0,44
"1701",1701,2.36936936936937,0.727198717408871,"No",21,0,44
"1702",1702,2.35820895522388,0.702088751761638,"No",12,0,44
"1703",1703,2.30817610062893,0.566684814222086,"No",11,0,46
"1704",1704,2.47435897435897,0.849098662674539,"No",12,0,46
"1705",1705,2.33870967741935,0.740496387066673,"No",11,0,44
"1706",1706,2.34177215189873,0.736979264843539,"No",17,0,44
"1707",1707,2.42558746736292,0.855578006180194,"No",18,0,44
"1708",1708,2.26517571884984,0.61755933830816,"No",18,0,46
"1709",1709,2.24444444444444,0.633238758998839,"No",18,0,44
"1710",1710,2.37651821862348,0.698383166629151,"No",16,0,44
"1711",1711,2.2974358974359,0.671677170086963,"No",21,0,46
"1712",1712,2.30798479087452,0.791301063953285,"No",16,0,46
"1713",1713,2.57954545454545,0.894277424513484,"No",15,0,42
"1714",1714,2.61133603238866,1.24071881065414,"No",12,0,44
"1715",1715,2.47598253275109,0.797798241901595,"No",16,0,42
"1716",1716,2.55666666666667,1.13920213038269,"No",13,0,40
"1717",1717,2.3130081300813,0.70246903914268,"No",14,0,46
"1718",1718,2.45736434108527,0.912581764903288,"No",15,0,44
"1719",1719,2.49797570850202,0.759088530924759,"No",12,0,44
"1720",1720,2.53170731707317,0.989044888707216,"No",14,0,46
"1721",1721,2.53221288515406,0.872294455716621,"No",15,0,46
"1722",1722,2.47643979057592,0.737606183672617,"No",15,0,46
"1723",1723,2.38482384823848,0.615371515459086,"No",21,0,46
"1724",1724,2.43287671232877,0.821425789810002,"No",16,0,42
"1725",1725,2.18241042345277,0.510622509631114,"No",18,0,42
"1726",1726,2.66051660516605,1.14304260585392,"No",16,0,46
"1727",1727,2.25382262996942,0.50132560997457,"No",22,0,46
"1728",1728,2.43174603174603,0.751394753390055,"No",16,0,46
"1729",1729,2.419795221843,0.809543224228885,"No",21,0,46
"1730",1730,2.73976608187135,1.20341544895178,"No",16,0,44
"1731",1731,2.43560606060606,0.886967969445597,"No",17,0,42
"1732",1732,2.52802359882006,0.864287810604657,"No",16,0,44
"1733",1733,2.50533807829181,0.993266603691653,"No",11,0,46
"1734",1734,2.23076923076923,0.53507783200978,"No",17,0,46
"1735",1735,2.63302752293578,1.20322075800399,"No",17,0,44
"1736",1736,2.33852140077821,0.642105417906032,"No",17,0,44
"1737",1737,2.61812297734628,1.19378600962464,"No",18,0,42
